Transaction_ID,Year,Season,Category,City,State,Customer_ID,Product_ID,Payment_Mode,MRP,Discount_%,Quantity,Return_Flag,Out_of_Stock,Hour_of_Day,Selling_Price,Revenue,Margin
T196,2021,Festive,Beauty,Hyderabad,Maharashtra,C876,P13,COD,16710.9,58,4,0,0,18,7018.58,28074.32,38769.280000000006
T197,2021,Monsoon,Beauty,Bangalore,Karnataka,C1528,P14,UPI,11307.84,30,3,0,0,9,7915.49,23746.47,10177.050000000001
T198,2019,Festive,Grocery,Chennai,West Bengal,C1011,P209,Debit Card,13969.22,58,1,0,0,16,5867.07,5867.07,8102.15
T199,2023,Festive,Electronics,Chennai,Maharashtra,C1564,P294,Credit Card,2695.25,65,2,0,0,18,943.34,1886.68,3503.8199999999997
T200,2022,Summer,Grocery,Bangalore,Maharashtra,C1124,P355,Debit Card,23860.53,48,2,0,0,19,12407.48,24814.96,22906.1
T201,2020,Monsoon,Mobiles,Pune,Maharashtra,C47,P18,Wallet,3054.75,13,3,0,0,16,2657.63,7972.89,1191.3599999999997
T202,2021,Festive,Mobiles,Delhi,Telangana,C19,P55,UPI,35980.02,46,3,0,0,13,19429.21,58287.63,49652.42999999999
T203,2019,Monsoon,Mobiles,Hyderabad,Delhi,C1769,P492,Credit Card,18722.09,33,2,1,0,6,12543.8,25087.6,12356.580000000002
T204,2019,Summer,Mobiles,Bangalore,Maharashtra,C1049,P342,COD,10128.36,62,3,0,0,18,3848.78,11546.34,18838.739999999998
T205,2022,Monsoon,Mobiles,Chennai,Maharashtra,C1923,P358,COD,27333.71,67,4,0,0,23,9020.12,36080.48,73254.35999999999
T206,2021,Festive,Home,Hyderabad,Maharashtra,C1508,P247,COD,48693.21,53,4,0,0,6,22885.81,91543.24,103229.59999999999
T207,2023,Monsoon,Beauty,Pune,Maharashtra,C1707,P354,COD,34817.53,15,4,0,0,11,29594.9,118379.6,20890.51999999999
T208,2021,Festive,Grocery,Hyderabad,Karnataka,C880,P497,Credit Card,24688.99,58,1,0,0,5,10369.38,10369.38,14319.610000000002
T209,2022,Festive,Home,Delhi,West Bengal,C1491,P319,Wallet,38890.33,34,3,0,0,7,25667.62,77002.86,39668.130000000005
T210,2022,Festive,Grocery,Chennai,Karnataka,C634,P451,COD,36926.33,69,2,0,0,8,11447.16,22894.32,50958.340000000004
T211,2021,Summer,Electronics,Mumbai,West Bengal,C507,P44,COD,44608.43,62,1,0,0,17,16951.2,16951.2,27657.23
T212,2022,Monsoon,Fashion,Delhi,Maharashtra,C802,P57,COD,10392.51,61,2,0,0,9,4053.08,8106.16,12678.86
T213,2021,Summer,Beauty,Delhi,Maharashtra,C230,P93,Wallet,42972.1,41,3,0,0,20,25353.54,76060.62,52855.67999999999
T214,2020,Monsoon,Electronics,Mumbai,Delhi,C328,P3,UPI,15191.1,58,3,0,0,15,6380.26,19140.78,26432.52
T215,2021,Summer,Home,Mumbai,Maharashtra,C1995,P308,COD,47061.75,28,1,0,1,16,33884.46,33884.46,13177.29
T216,2021,Winter,Fashion,Pune,Tamil Nadu,C1971,P115,COD,14197.04,67,1,0,0,0,4685.02,4685.02,9512.02
T217,2022,Festive,Electronics,Pune,Maharashtra,C1726,P101,COD,46357.06,55,4,1,0,6,20860.68,83442.72,101985.51999999999
T218,2022,Festive,Grocery,Delhi,West Bengal,C1459,P426,UPI,48196.78,19,1,0,0,21,39039.39,39039.39,9157.39
T219,2019,Summer,Fashion,Hyderabad,West Bengal,C1777,P429,COD,7445.47,51,4,0,0,8,3648.28,14593.12,15188.76
T220,2019,Winter,Grocery,Bangalore,Karnataka,C1868,P407,UPI,48730.09,50,1,0,0,11,24365.04,24365.04,24365.049999999996
T221,2020,Festive,Electronics,Bangalore,Karnataka,C694,P393,UPI,4469.0,34,4,0,0,0,2949.54,11798.16,6077.84
T222,2019,Monsoon,Home,Delhi,Maharashtra,C527,P133,Debit Card,11084.68,24,3,0,0,9,8424.36,25273.08,7980.959999999999
T223,2021,Summer,Grocery,Hyderabad,Maharashtra,C939,P401,Debit Card,22319.61,61,2,0,0,9,8704.65,17409.3,27229.920000000002
T224,2022,Festive,Fashion,Mumbai,Telangana,C496,P192,COD,49681.15,53,3,0,0,9,23350.14,70050.42,78993.03
T225,2019,Festive,Electronics,Kolkata,West Bengal,C822,P3,Credit Card,24530.44,60,4,0,1,6,9812.18,39248.72,58873.03999999999
T226,2019,Summer,Grocery,Delhi,Delhi,C1304,P284,Debit Card,27610.39,60,3,0,0,23,11044.16,33132.479999999996,49698.69
T227,2020,Summer,Home,Chennai,Maharashtra,C556,P89,Debit Card,34782.36,29,1,0,0,14,24695.48,24695.48,10086.880000000001
T228,2020,Monsoon,Beauty,Hyderabad,Maharashtra,C612,P31,Credit Card,48421.02,13,1,0,0,9,42126.29,42126.29,6294.729999999996
T229,2021,Monsoon,Home,Chennai,Maharashtra,C1745,P114,Wallet,39210.9,26,2,1,0,15,29016.07,58032.14,20389.660000000003
T230,2022,Festive,Home,Chennai,West Bengal,C1521,P82,COD,11362.87,41,2,0,0,15,6704.09,13408.18,9317.560000000001
T231,2020,Festive,Beauty,Delhi,Karnataka,C544,P378,Wallet,15288.95,32,3,0,0,19,10396.49,31189.47,14677.380000000003
T232,2019,Summer,Home,Hyderabad,Delhi,C291,P55,Wallet,5061.89,18,2,0,0,0,4150.75,8301.5,1822.2800000000007
T233,2022,Festive,Beauty,Chennai,Maharashtra,C706,P67,UPI,32293.73,34,1,0,1,10,21313.86,21313.86,10979.869999999999
T234,2022,Festive,Beauty,Pune,West Bengal,C484,P166,UPI,9200.87,43,1,0,0,18,5244.5,5244.5,3956.370000000001
T235,2019,Summer,Grocery,Pune,Tamil Nadu,C80,P248,COD,13018.76,61,1,0,0,17,5077.32,5077.32,7941.4400000000005
T236,2020,Festive,Grocery,Hyderabad,Maharashtra,C1690,P299,Credit Card,44428.06,9,4,0,0,2,40429.53,161718.12,15994.119999999995
T237,2019,Festive,Beauty,Bangalore,Telangana,C1923,P248,UPI,16472.43,16,4,0,0,14,13836.84,55347.36,10542.36
T238,2022,Winter,Electronics,Kolkata,Telangana,C1689,P333,Debit Card,28419.01,39,3,0,0,5,17335.6,52006.799999999996,33250.229999999996
T239,2023,Monsoon,Fashion,Chennai,Maharashtra,C1256,P167,COD,19998.79,45,4,0,0,9,10999.33,43997.32,35997.840000000004
T240,2023,Summer,Electronics,Chennai,Karnataka,C108,P386,Wallet,3886.76,67,2,1,0,2,1282.63,2565.26,5208.26
T241,2021,Winter,Beauty,Hyderabad,Telangana,C616,P370,COD,18270.62,46,1,0,0,9,9866.13,9866.13,8404.49
T242,2019,Monsoon,Fashion,Pune,Telangana,C359,P171,UPI,20521.8,69,3,0,0,15,6361.76,19085.28,42480.119999999995
T243,2019,Monsoon,Grocery,Kolkata,Telangana,C1498,P100,Credit Card,44805.91,69,4,0,0,3,13889.83,55559.32,123664.32
T244,2021,Monsoon,Fashion,Bangalore,Telangana,C204,P105,Wallet,16357.64,47,3,0,0,0,8669.55,26008.649999999998,23064.27
T245,2021,Winter,Beauty,Chennai,Maharashtra,C190,P498,Credit Card,19086.21,64,3,0,0,21,6871.04,20613.12,36645.509999999995
T246,2021,Winter,Grocery,Delhi,West Bengal,C1131,P428,COD,39188.26,24,2,0,0,17,29783.08,59566.16,18810.36
T247,2022,Monsoon,Fashion,Pune,Delhi,C1481,P146,Credit Card,37996.04,67,2,0,0,3,12538.69,25077.38,50914.7
T248,2019,Festive,Fashion,Hyderabad,Delhi,C202,P443,Credit Card,39954.61,28,2,0,0,4,28767.32,57534.64,22374.58
T249,2022,Festive,Electronics,Hyderabad,Karnataka,C1086,P202,COD,47697.78,39,3,0,0,20,29095.65,87286.95000000001,55806.38999999999
T250,2021,Winter,Fashion,Pune,West Bengal,C753,P44,Wallet,39818.76,45,3,0,0,3,21900.32,65700.95999999999,53755.32000000001
T251,2019,Winter,Beauty,Chennai,Maharashtra,C1597,P304,Credit Card,20498.89,20,2,0,0,18,16399.11,32798.22,8199.559999999998
T252,2022,Winter,Mobiles,Bangalore,Tamil Nadu,C174,P296,Credit Card,41111.12,10,4,0,0,19,37000.01,148000.04,16444.440000000002
T253,2022,Monsoon,Mobiles,Chennai,Delhi,C169,P128,COD,25532.0,24,1,1,0,18,19404.32,19404.32,6127.68
T254,2021,Festive,Mobiles,Pune,Tamil Nadu,C372,P270,Debit Card,14030.16,60,2,0,0,2,5612.06,11224.12,16836.199999999997
T255,2019,Winter,Beauty,Mumbai,Delhi,C1544,P307,Credit Card,15285.27,12,4,0,1,19,13451.04,53804.16,7336.919999999998
T256,2021,Winter,Mobiles,Chennai,Delhi,C1384,P125,UPI,11347.35,10,3,0,0,12,10212.62,30637.86,3404.1899999999987
T257,2019,Summer,Electronics,Kolkata,Karnataka,C993,P59,Wallet,7420.65,12,3,0,0,23,6530.17,19590.510000000002,2671.4399999999987
T258,2023,Monsoon,Beauty,Pune,Telangana,C550,P163,Credit Card,9387.62,66,4,1,0,19,3191.79,12767.16,24783.320000000003
T259,2020,Summer,Grocery,Kolkata,Karnataka,C1934,P316,COD,3346.27,18,4,0,0,17,2743.94,10975.76,2409.3199999999997
T260,2020,Festive,Beauty,Pune,Delhi,C1881,P211,UPI,44444.85,7,3,0,0,5,41333.71,124001.13,9333.419999999998
T261,2020,Summer,Beauty,Mumbai,West Bengal,C961,P328,COD,46564.19,6,3,0,0,23,43770.34,131311.02,8381.550000000017
T262,2021,Summer,Fashion,Kolkata,Telangana,C1025,P276,Credit Card,29421.17,26,3,0,0,19,21771.67,65315.009999999995,22948.5
T263,2023,Summer,Fashion,Kolkata,West Bengal,C935,P82,UPI,42056.38,10,3,0,0,23,37850.74,113552.22,12616.919999999998
T264,2019,Monsoon,Fashion,Delhi,West Bengal,C533,P44,Wallet,9341.84,54,2,0,0,5,4297.25,8594.5,10089.18
T265,2022,Festive,Home,Hyderabad,West Bengal,C1139,P330,Wallet,45103.36,48,3,0,0,5,23453.75,70361.25,64948.83
T266,2019,Summer,Electronics,Kolkata,Telangana,C1243,P149,Wallet,25416.81,12,3,0,0,21,22366.79,67100.37,9150.060000000001
T267,2022,Monsoon,Beauty,Hyderabad,West Bengal,C1712,P136,Debit Card,3544.82,28,4,0,0,16,2552.27,10209.08,3970.2000000000007
T268,2019,Festive,Beauty,Pune,Telangana,C867,P130,COD,7237.37,31,4,0,0,16,4993.79,19975.16,8974.32
T269,2023,Winter,Fashion,Bangalore,Tamil Nadu,C554,P426,Credit Card,15587.03,57,4,1,0,4,6702.42,26809.68,35538.44
T270,2022,Summer,Beauty,Chennai,Maharashtra,C1801,P238,UPI,2369.17,55,3,0,0,16,1066.13,3198.3900000000003,3909.12
T271,2021,Festive,Grocery,Delhi,Delhi,C1028,P31,COD,15602.81,32,4,0,0,8,10609.91,42439.64,19971.6
T272,2019,Summer,Beauty,Pune,Maharashtra,C1723,P175,Credit Card,3184.54,63,3,0,0,19,1178.28,3534.84,6018.78
T273,2019,Winter,Mobiles,Mumbai,West Bengal,C70,P66,Debit Card,11954.17,29,3,0,0,1,8487.46,25462.379999999997,10400.130000000003
T274,2022,Festive,Grocery,Bangalore,Karnataka,C323,P453,Credit Card,13430.35,48,4,0,0,18,6983.78,27935.12,25786.280000000002
T275,2021,Monsoon,Grocery,Delhi,Tamil Nadu,C211,P334,COD,49719.58,51,1,0,0,8,24362.59,24362.59,25356.99
T276,2021,Festive,Beauty,Delhi,Karnataka,C374,P375,Credit Card,11930.22,17,2,0,0,7,9902.08,19804.16,4056.279999999999
T277,2023,Monsoon,Home,Pune,Maharashtra,C1082,P499,UPI,12111.49,57,2,0,0,18,5207.94,10415.88,13807.1
T278,2021,Festive,Fashion,Mumbai,Telangana,C1469,P52,Debit Card,34402.09,57,1,0,0,12,14792.9,14792.9,19609.189999999995
T279,2021,Monsoon,Electronics,Mumbai,Maharashtra,C867,P485,UPI,42996.0,41,1,0,0,23,25367.64,25367.64,17628.36
T280,2021,Winter,Electronics,Hyderabad,Karnataka,C1484,P492,Debit Card,19475.36,67,3,0,0,3,6426.87,19280.61,39145.47
T281,2020,Winter,Mobiles,Chennai,Maharashtra,C941,P436,Debit Card,43805.78,44,4,0,0,5,24531.24,98124.96,77098.15999999999
T282,2023,Winter,Electronics,Pune,Delhi,C563,P13,Credit Card,17139.07,65,2,0,0,3,5998.67,11997.34,22280.8
T283,2019,Festive,Electronics,Bangalore,Maharashtra,C1532,P101,UPI,10011.39,10,2,0,0,10,9010.25,18020.5,2002.2799999999988
T284,2022,Winter,Fashion,Chennai,West Bengal,C832,P140,Debit Card,16616.01,29,1,0,0,20,11797.37,11797.37,4818.639999999998
T285,2019,Summer,Fashion,Bangalore,Delhi,C1076,P108,Debit Card,30545.95,50,4,0,1,9,15272.98,61091.92,61091.880000000005
T286,2023,Winter,Home,Delhi,West Bengal,C1758,P405,Credit Card,18483.73,35,2,1,0,15,12014.42,24028.84,12938.619999999999
T287,2022,Monsoon,Mobiles,Kolkata,Maharashtra,C506,P240,COD,33710.11,67,2,0,0,17,11124.34,22248.68,45171.54
T288,2023,Monsoon,Electronics,Kolkata,Maharashtra,C1037,P391,COD,11999.41,43,3,0,0,18,6839.66,20518.98,15479.25
T289,2021,Monsoon,Home,Pune,Maharashtra,C316,P440,Wallet,35109.45,40,3,0,0,20,21065.67,63197.009999999995,42131.34
T290,2022,Festive,Mobiles,Mumbai,Delhi,C794,P100,Wallet,17502.43,11,3,0,0,22,15577.16,46731.479999999996,5775.810000000001
T291,2021,Summer,Grocery,Mumbai,Delhi,C1907,P105,Debit Card,22902.24,59,2,0,0,11,9389.92,18779.84,27024.640000000003
T292,2019,Winter,Electronics,Delhi,Maharashtra,C317,P361,COD,27975.71,46,2,0,0,13,15106.88,30213.76,25737.66
T293,2019,Summer,Electronics,Delhi,Maharashtra,C1377,P499,Debit Card,34374.01,31,3,0,0,17,23718.07,71154.20999999999,31967.820000000007
T294,2022,Summer,Fashion,Bangalore,Tamil Nadu,C972,P74,UPI,12087.94,6,3,0,1,19,11362.66,34087.979999999996,2175.840000000002
T295,2022,Monsoon,Beauty,Delhi,Telangana,C1030,P450,COD,41830.09,8,4,0,0,0,38483.68,153934.72,13385.639999999985
T296,2023,Monsoon,Mobiles,Pune,Telangana,C864,P402,COD,36147.77,25,2,0,0,12,27110.83,54221.66,18073.87999999999
T297,2023,Monsoon,Electronics,Bangalore,Telangana,C1818,P409,COD,11858.08,5,2,0,0,2,11265.18,22530.36,1185.7999999999993
T298,2021,Festive,Mobiles,Chennai,Delhi,C423,P17,Wallet,48753.73,42,1,0,1,13,28277.16,28277.16,20476.570000000003
T299,2022,Summer,Home,Mumbai,Maharashtra,C163,P266,Credit Card,33306.89,64,3,0,0,21,11990.48,35971.44,63949.229999999996
T300,2019,Summer,Home,Mumbai,Telangana,C1626,P387,Credit Card,22730.86,18,3,0,0,17,18639.31,55917.93000000001,12274.649999999998
T301,2023,Festive,Beauty,Kolkata,Maharashtra,C1530,P126,Wallet,8044.86,21,3,0,0,23,6355.44,19066.32,5068.26
T302,2023,Festive,Electronics,Kolkata,Delhi,C1684,P71,Wallet,26754.41,51,2,0,0,22,13109.66,26219.32,27289.5
T303,2019,Festive,Fashion,Pune,Maharashtra,C1360,P204,Wallet,8405.84,60,4,0,0,18,3362.34,13449.36,20174.0
T304,2023,Summer,Electronics,Mumbai,Tamil Nadu,C1450,P321,Credit Card,21588.69,57,2,0,0,0,9283.14,18566.28,24611.1
T305,2021,Summer,Mobiles,Pune,Maharashtra,C1736,P480,Debit Card,20553.88,22,1,0,0,14,16032.03,16032.03,4521.85
T306,2022,Monsoon,Grocery,Chennai,Maharashtra,C603,P87,Wallet,36052.99,52,1,1,0,15,17305.44,17305.44,18747.55
T307,2019,Monsoon,Home,Chennai,Maharashtra,C1821,P221,Debit Card,9780.68,13,4,0,0,9,8509.19,34036.76,5085.959999999999
T308,2022,Summer,Mobiles,Hyderabad,Maharashtra,C1777,P228,Debit Card,41129.19,58,3,1,0,19,17274.26,51822.78,71564.79000000001
T309,2023,Monsoon,Beauty,Bangalore,Delhi,C891,P54,UPI,16441.39,39,1,0,0,3,10029.25,10029.25,6412.139999999999
T310,2023,Festive,Home,Kolkata,Delhi,C611,P26,Credit Card,22310.63,50,2,0,0,10,11155.32,22310.64,22310.620000000003
T311,2019,Winter,Fashion,Bangalore,Maharashtra,C369,P357,Debit Card,38662.58,5,1,0,0,15,36729.45,36729.45,1933.1300000000047
T312,2021,Monsoon,Home,Kolkata,Tamil Nadu,C1925,P442,Credit Card,31344.54,45,1,0,0,4,17239.5,17239.5,14105.04
T313,2020,Summer,Grocery,Hyderabad,Telangana,C1118,P139,Credit Card,15539.66,36,4,0,0,18,9945.38,39781.52,22377.120000000003
T314,2019,Monsoon,Electronics,Mumbai,Tamil Nadu,C665,P155,UPI,19432.91,44,4,0,0,10,10882.43,43529.72,34201.92
T315,2020,Monsoon,Grocery,Pune,Maharashtra,C1332,P21,Credit Card,15428.18,15,2,1,0,17,13113.95,26227.9,4628.459999999999
T316,2020,Monsoon,Grocery,Bangalore,Maharashtra,C1663,P405,Debit Card,29819.55,66,3,0,0,14,10138.65,30415.949999999997,59042.700000000004
T317,2021,Winter,Electronics,Kolkata,West Bengal,C1548,P135,COD,16764.7,50,4,0,0,1,8382.35,33529.4,33529.4
T318,2020,Festive,Home,Bangalore,Telangana,C1806,P371,Debit Card,36339.75,52,4,0,0,23,17443.08,69772.32,75586.68
T319,2020,Summer,Beauty,Mumbai,Maharashtra,C386,P460,Debit Card,29073.4,47,3,0,0,12,15408.9,46226.7,40993.50000000001
T320,2021,Winter,Electronics,Pune,Maharashtra,C837,P423,Credit Card,7456.19,55,1,0,0,22,3355.29,3355.29,4100.9
T321,2020,Summer,Electronics,Delhi,West Bengal,C1161,P208,Debit Card,15651.38,65,2,0,0,11,5477.98,10955.96,20346.8
T322,2020,Summer,Fashion,Kolkata,Delhi,C1211,P492,COD,11228.08,46,2,0,0,13,6063.16,12126.32,10329.84
T323,2020,Summer,Home,Delhi,Maharashtra,C1071,P434,Credit Card,19637.6,30,1,0,0,0,13746.32,13746.32,5891.279999999999
T324,2019,Winter,Electronics,Hyderabad,Karnataka,C798,P68,Wallet,25896.01,15,3,0,0,11,22011.61,66034.83,11653.199999999993
T325,2019,Festive,Beauty,Pune,Telangana,C1220,P375,Debit Card,25436.79,29,3,0,0,12,18060.12,54180.36,22130.010000000006
T326,2019,Summer,Mobiles,Chennai,West Bengal,C288,P368,Debit Card,37775.28,44,4,0,0,2,21154.16,84616.64,66484.48
T327,2021,Festive,Home,Bangalore,Telangana,C93,P168,UPI,9620.76,29,3,0,0,2,6830.74,20492.22,8370.060000000001
T328,2023,Festive,Fashion,Kolkata,Telangana,C206,P466,Wallet,47334.35,56,2,0,0,0,20827.11,41654.22,53014.479999999996
T329,2020,Monsoon,Grocery,Bangalore,Karnataka,C459,P256,Wallet,17273.69,7,2,0,0,10,16064.53,32129.06,2418.319999999996
T330,2020,Winter,Electronics,Hyderabad,Tamil Nadu,C1422,P199,COD,15152.39,43,2,0,0,3,8636.86,17273.72,13031.059999999998
T331,2021,Winter,Beauty,Hyderabad,Delhi,C991,P349,Wallet,34321.89,39,3,0,0,10,20936.35,62809.049999999996,40156.62
T332,2020,Monsoon,Home,Bangalore,Telangana,C1925,P376,UPI,40314.73,44,1,0,0,1,22576.25,22576.25,17738.480000000003
T333,2019,Monsoon,Beauty,Kolkata,Maharashtra,C671,P284,COD,19047.89,26,2,0,0,18,14095.44,28190.88,9904.899999999998
T334,2023,Festive,Beauty,Pune,Delhi,C1618,P4,Wallet,37392.98,66,2,0,0,11,12713.61,25427.22,49358.740000000005
T335,2022,Summer,Grocery,Mumbai,Maharashtra,C1597,P459,COD,44210.05,23,1,1,0,12,34041.74,34041.74,10168.310000000005
T336,2020,Winter,Fashion,Pune,Delhi,C457,P337,Wallet,38386.82,18,4,1,0,16,31477.19,125908.76,27638.520000000004
T337,2019,Summer,Home,Mumbai,Maharashtra,C1564,P135,Wallet,1902.98,54,3,0,0,18,875.37,2626.11,3082.8300000000004
T338,2022,Summer,Electronics,Chennai,Delhi,C1025,P463,Wallet,41402.97,66,2,0,0,3,14077.01,28154.02,54651.92
T339,2023,Monsoon,Fashion,Pune,West Bengal,C704,P224,Debit Card,38769.15,47,3,0,0,5,20547.65,61642.950000000004,54664.5
T340,2022,Summer,Electronics,Bangalore,Maharashtra,C1120,P10,Wallet,33530.65,59,2,0,0,2,13747.57,27495.14,39566.16
T341,2019,Festive,Mobiles,Bangalore,Maharashtra,C1182,P339,Debit Card,38049.12,44,2,0,0,10,21307.51,42615.02,33483.22000000001
T342,2022,Monsoon,Beauty,Kolkata,Maharashtra,C1348,P371,Credit Card,48975.38,16,4,0,0,21,41139.32,164557.28,31344.23999999999
T343,2021,Summer,Mobiles,Bangalore,Delhi,C1385,P414,UPI,21669.42,69,1,0,0,11,6717.52,6717.52,14951.899999999998
T344,2022,Monsoon,Beauty,Kolkata,Telangana,C1375,P475,COD,3547.72,38,1,0,0,11,2199.59,2199.59,1348.1299999999997
T345,2020,Festive,Grocery,Bangalore,Maharashtra,C1000,P103,COD,23152.32,27,1,0,0,17,16901.19,16901.19,6251.130000000001
T346,2020,Festive,Fashion,Hyderabad,Maharashtra,C1333,P247,Credit Card,2512.4,11,4,0,0,13,2236.04,8944.16,1105.4400000000005
T347,2021,Summer,Electronics,Delhi,Karnataka,C913,P232,Wallet,14853.67,69,4,1,1,10,4604.64,18418.56,40996.119999999995
T348,2019,Monsoon,Grocery,Bangalore,Karnataka,C224,P168,UPI,29426.61,22,1,0,0,23,22952.76,22952.76,6473.850000000002
T349,2020,Summer,Electronics,Delhi,Delhi,C1638,P237,Credit Card,15619.22,12,3,0,0,20,13744.91,41234.729999999996,5622.9299999999985
T350,2023,Summer,Fashion,Mumbai,Tamil Nadu,C834,P482,Credit Card,34332.68,46,3,1,0,16,18539.65,55618.950000000004,47379.09
T351,2020,Monsoon,Home,Chennai,Delhi,C331,P126,COD,41134.92,5,4,0,0,21,39078.17,156312.68,8227.0
T352,2020,Summer,Mobiles,Pune,Maharashtra,C688,P361,Debit Card,21137.87,19,3,0,1,15,17121.67,51365.009999999995,12048.600000000002
T353,2019,Festive,Mobiles,Pune,Delhi,C1288,P56,Debit Card,45026.87,32,1,0,0,2,30618.27,30618.27,14408.600000000002
T354,2022,Monsoon,Electronics,Mumbai,Telangana,C1787,P318,Wallet,4175.98,40,2,0,0,3,2505.59,5011.18,3340.779999999999
T355,2020,Monsoon,Electronics,Bangalore,Telangana,C498,P184,Wallet,42037.64,50,3,0,0,7,21018.82,63056.46,63056.46
T356,2021,Monsoon,Electronics,Pune,West Bengal,C1731,P66,Credit Card,41462.94,25,1,0,0,23,31097.2,31097.2,10365.740000000002
T357,2022,Monsoon,Fashion,Kolkata,Maharashtra,C1443,P45,Wallet,16235.3,53,1,0,0,10,7630.59,7630.59,8604.71
T358,2023,Summer,Home,Mumbai,Tamil Nadu,C552,P165,Debit Card,15076.02,43,1,0,0,12,8593.33,8593.33,6482.6900000000005
T359,2019,Summer,Mobiles,Hyderabad,Maharashtra,C1830,P134,UPI,15393.73,42,3,0,0,23,8928.36,26785.08,19396.109999999997
T360,2023,Festive,Grocery,Delhi,Maharashtra,C1805,P136,COD,40607.41,13,2,0,0,11,35328.45,70656.9,10557.920000000013
T361,2022,Winter,Beauty,Kolkata,Tamil Nadu,C13,P41,Debit Card,41616.34,24,3,0,0,4,31628.42,94885.26,29963.759999999995
T362,2022,Winter,Fashion,Pune,Maharashtra,C1369,P311,Wallet,16620.18,12,1,1,0,15,14625.76,14625.76,1994.42
T363,2022,Festive,Mobiles,Kolkata,Tamil Nadu,C1284,P178,COD,29711.0,18,1,1,0,0,24363.02,24363.02,5347.98
T364,2023,Winter,Home,Bangalore,Tamil Nadu,C705,P327,COD,7118.87,66,1,0,0,8,2420.42,2420.42,4698.45
T365,2022,Festive,Fashion,Hyderabad,Tamil Nadu,C1869,P472,Credit Card,23545.18,39,4,0,0,13,14362.56,57450.24,36730.48
T366,2023,Summer,Grocery,Delhi,Maharashtra,C914,P456,Wallet,49939.88,59,3,0,0,7,20475.35,61426.049999999996,88393.59
T367,2022,Monsoon,Mobiles,Hyderabad,Maharashtra,C145,P30,Credit Card,8110.19,49,2,1,0,2,4136.2,8272.4,7947.98
T368,2021,Monsoon,Fashion,Mumbai,Delhi,C1697,P438,COD,47388.62,25,3,0,0,21,35541.47,106624.41,35541.450000000004
T369,2022,Summer,Mobiles,Bangalore,Maharashtra,C1061,P46,Credit Card,41247.89,57,1,0,0,6,17736.59,17736.59,23511.3
T370,2023,Monsoon,Mobiles,Kolkata,Delhi,C171,P230,Wallet,48616.29,58,1,0,0,3,20418.84,20418.84,28197.45
T371,2020,Monsoon,Home,Kolkata,West Bengal,C1078,P90,Debit Card,9143.02,47,4,0,0,14,4845.8,19383.2,17188.88
T372,2022,Winter,Beauty,Mumbai,Karnataka,C321,P463,UPI,10833.22,10,1,0,0,11,9749.9,9749.9,1083.3199999999997
T373,2020,Summer,Home,Kolkata,Karnataka,C1784,P365,Debit Card,1039.99,59,3,0,0,22,426.4,1279.1999999999998,1840.77
T374,2021,Winter,Mobiles,Chennai,West Bengal,C1801,P285,COD,36290.15,48,3,0,0,8,18870.88,56612.64,52257.81
T375,2019,Winter,Fashion,Bangalore,West Bengal,C793,P419,Debit Card,32275.92,8,3,0,0,21,29693.85,89081.54999999999,7746.209999999999
T376,2021,Monsoon,Grocery,Mumbai,Maharashtra,C836,P411,Credit Card,9067.66,67,1,0,0,17,2992.33,2992.33,6075.33
T377,2022,Monsoon,Home,Bangalore,Delhi,C779,P263,Wallet,39599.02,62,4,0,0,21,15047.63,60190.52,98205.56
T378,2020,Summer,Beauty,Delhi,Tamil Nadu,C660,P123,Debit Card,15099.94,58,3,0,0,12,6341.97,19025.91,26273.910000000003
T379,2020,Monsoon,Mobiles,Bangalore,Maharashtra,C236,P36,Debit Card,6922.78,42,2,0,1,2,4015.21,8030.42,5815.139999999999
T380,2023,Monsoon,Grocery,Bangalore,Telangana,C1573,P421,Wallet,21243.62,64,2,0,0,6,7647.7,15295.4,27191.839999999997
T381,2020,Summer,Home,Delhi,Delhi,C1244,P349,Credit Card,4730.3,56,2,0,0,18,2081.33,4162.66,5297.9400000000005
T382,2023,Monsoon,Home,Mumbai,Maharashtra,C1741,P267,UPI,13309.53,33,3,0,0,7,8917.39,26752.17,13176.420000000004
T383,2019,Winter,Home,Bangalore,West Bengal,C399,P417,Debit Card,18692.4,44,4,0,0,10,10467.74,41870.96,32898.64000000001
T384,2022,Summer,Home,Hyderabad,Karnataka,C1818,P269,COD,42622.84,12,1,0,0,4,37508.1,37508.1,5114.739999999998
T385,2023,Monsoon,Grocery,Bangalore,Delhi,C1213,P105,Credit Card,39668.93,39,4,0,0,15,24198.05,96792.2,61883.520000000004
T386,2019,Festive,Fashion,Mumbai,West Bengal,C1153,P148,Credit Card,22249.16,20,1,0,0,2,17799.33,17799.33,4449.829999999998
T387,2020,Summer,Beauty,Kolkata,Delhi,C303,P221,Debit Card,36283.84,22,1,1,0,0,28301.4,28301.4,7982.439999999995
T388,2020,Summer,Beauty,Pune,Maharashtra,C1945,P462,Wallet,28518.75,63,1,0,0,20,10551.94,10551.94,17966.809999999998
T389,2019,Festive,Mobiles,Delhi,Delhi,C1055,P475,Debit Card,17173.92,38,1,0,0,9,10647.83,10647.83,6526.089999999998
T390,2020,Monsoon,Electronics,Kolkata,Maharashtra,C1191,P153,Debit Card,36348.54,8,3,0,0,9,33440.66,100321.98000000001,8723.639999999992
